"county","collection_dt","ALL PCR tests performed","Running total of all PCR tests","All PCR positive tests","Running total of all PCR tests","7 day percent positive","14 day percent positive"
"Appling","2020-04-12","0","81","0","13","22","21.4"
"Appling","2020-04-13","10","91","5","18","27.1","23.2"
"Appling","2020-04-14","3","94","1","19","31.9","24.1"
"Appling","2020-04-15","4","98","0","19","26.2","24.1"
"Appling","2020-04-16","4","102","0","19","26.2","24.1"
"Appling","2020-04-17","57","159","47","66","38","22.9"
"Appling","2020-04-18","1","160","0","66","23.7","22.9"
"Appling","2020-04-19","0","160","0","66","23.7","22.9"
"Appling","2020-04-20","5","165","1","67","19.4","23.3"
"Appling","2020-04-21","3","168","0","67","14.6","23.3"
"Appling","2020-04-22","54","222","12","79","17.8","22"
"Appling","2020-04-23","80","302","0","79","17.8","22"
"Appling","2020-04-24","2","304","1","80","13.2","25.6"
"Appling","2020-04-25","6","310","0","80","13.2","18.4"
"Appling","2020-04-26","1","311","0","80","13.2","18.4"
"Appling","2020-04-27","10","321","0","80","10.3","14.9"
"Appling","2020-04-28","5","326","1","81","13.2","13.9"
"Appling","2020-04-29","6","332","0","81","10","13.9"
"Appling","2020-04-30","13","345","1","82","11.1","14.5"
"Appling","2020-05-01","5","350","0","82","4","8.6"
"Appling","2020-05-02","2","352","0","82","4","8.6"
"Appling","2020-05-03","0","352","0","82","4","8.6"
"Appling","2020-05-04","8","360","0","82","4","7.1"
"Appling","2020-05-05","7","367","0","82","1.1","7.1"
"Appling","2020-05-06","4","371","0","82","1.1","5.5"
"Appling","2020-05-07","8","379","0","82","0","5.5"
"Appling","2020-05-08","7","386","2","84","4.1","4"
"Appling","2020-05-09","3","389","0","84","4.1","4"
"Appling","2020-05-10","1","390","1","85","18.4","11.2"
"Appling","2020-05-11","7","397","0","85","18.4","11.2"
"Appling","2020-05-12","7","404","0","85","18.4","9.7"
"Appling","2020-05-13","7","411","2","87","22.4","11.8"
"Appling","2020-05-14","8","419","0","87","22.4","11.2"
"Appling","2020-05-15","4","423","3","90","29.1","16.6"
"Appling","2020-05-16","1","424","0","90","29.1","16.6"
"Appling","2020-05-17","1","425","1","91","29.1","23.7"
"Appling","2020-05-18","5","430","1","92","31.9","25.2"
"Appling","2020-05-19","13","443","2","94","34.1","26.3"
"Appling","2020-05-20","11","454","2","96","32.7","27.6"
"Appling","2020-05-21","38","492","2","98","33.4","27.9"
"Appling","2020-05-22","30","522","1","99","23.2","26.1"
"Appling","2020-05-23","2","524","1","100","30.3","29.7"
"Appling","2020-05-24","4","528","0","100","16","22.6"
"Appling","2020-05-25","2","530","0","100","13.2","22.6"
"Appling","2020-05-26","28","558","5","105","13.5","23.8"
"Appling","2020-05-27","5","563","0","105","10.9","21.8"
"Appling","2020-05-28","10","573","1","106","11.6","22.5"
"Appling","2020-05-29","3","576","0","106","11.1","17.1"
"Appling","2020-05-30","2","578","1","107","11.1","20.7"
"Appling","2020-05-31","0","578","0","107","11.1","13.6"
"Appling","2020-06-01","23","601","5","112","14.2","13.7"
"Appling","2020-06-02","8","609","5","117","20.6","17.1"
"Appling","2020-06-03","5","614","3","120","29.2","20"
"Appling","2020-06-04","11","625","4","124","32.9","22.3"
"Appling","2020-06-05","5","630","0","124","32.9","22"
"Appling","2020-06-06","0","630","0","124","25.8","18.5"
"Appling","2020-06-07","2","632","0","124","25.8","18.5"
"Appling","2020-06-08","6","638","1","125","25.1","19.7"
"Appling","2020-06-09","6","644","2","127","20.9","20.8"
"Appling","2020-06-10","10","654","2","129","15.2","22.2"
"Appling","2020-06-11","12","666","1","130","11.2","22.1"
"Appling","2020-06-12","5","671","1","131","14","23.5"
"Appling","2020-06-13","2","673","0","131","14","19.9"
"Appling","2020-06-14","5","678","1","132","16.9","21.4"
"Appling","2020-06-15","14","692","3","135","17.6","21.3"
"Appling","2020-06-16","14","706","3","138","15.9","18.4"
"Appling","2020-06-17","7","713","1","139","15.1","15.1"
"Appling","2020-06-18","12","725","0","139","13.9","12.5"
"Appling","2020-06-19","9","734","2","141","14.2","14.1"
"Appling","2020-06-20","4","738","2","143","21.3","17.7"
"Appling","2020-06-21","1","739","1","144","32.8","24.8"
"Appling","2020-06-22","19","758","2","146","31.2","24.4"
"Appling","2020-06-23","11","769","3","149","32","24"
"Appling","2020-06-24","34","803","2","151","30.8","23"
"Appling","2020-06-25","22","825","3","154","32.8","23.3"
"Appling","2020-06-26","30","855","1","155","30.1","22.1"
"Appling","2020-06-27","13","868","2","157","25.1","23.2"
"Appling","2020-06-28","9","877","1","158","12.4","22.6"
"Appling","2020-06-29","40","917","5","163","12.7","22"
"Appling","2020-06-30","30","947","9","172","13.1","22.6"
"Appling","2020-07-01","31","978","7","179","15.5","23.2"
"Appling","2020-07-02","34","1012","3","182","14.8","23.8"
"Appling","2020-07-03","22","1034","5","187","17.6","23.8"
"Appling","2020-07-04","10","1044","1","188","16.8","21"
"Appling","2020-07-05","12","1056","3","191","18.8","15.6"
"Appling","2020-07-06","60","1116","14","205","20.4","16.5"
"Appling","2020-07-07","37","1153","10","215","19.9","16.5"
"Appling","2020-07-08","32","1185","6","221","19.4","17.4"
"Appling","2020-07-09","30","1215","10","231","22.9","18.9"
"Appling","2020-07-10","38","1253","8","239","22.6","20.1"
"Appling","2020-07-11","25","1278","4","243","23.5","20.2"
"Appling","2020-07-12","8","1286","2","245","23.5","21.2"
"Appling","2020-07-13","38","1324","7","252","22.8","21.6"
"Appling","2020-07-14","48","1372","14","266","23.1","21.5"
"Appling","2020-07-15","35","1407","6","272","22.9","21.1"
"Appling","2020-07-16","38","1445","7","279","20.7","21.8"
"Appling","2020-07-17","22","1467","2","281","19","20.8"
"Appling","2020-07-18","8","1475","3","284","22.1","22.8"
"Appling","2020-07-19","5","1480","2","286","24.2","23.9"
"Appling","2020-07-20","18","1498","5","291","25.6","24.2"
"Appling","2020-07-21","40","1538","6","297","23.6","23.3"
"Appling","2020-07-22","39","1577","9","306","24.4","23.6"
"Appling","2020-07-23","21","1598","8","314","27.2","24"
"Appling","2020-07-24","18","1616","3","317","28.3","23.7"
"Appling","2020-07-25","13","1629","2","319","25.1","23.6"
"Appling","2020-07-26","8","1637","2","321","23","23.6"
"Appling","2020-07-27","26","1663","9","330","24","24.8"
"Appling","2020-07-28","21","1684","5","335","25.2","24.4"
"Appling","2020-07-29","34","1718","5","340","24","24.2"
"Appling","2020-07-30","25","1743","3","343","20.3","23.8"
"Appling","2020-07-31","16","1759","4","347","21.5","24.9"
"Appling","2020-08-01","6","1765","1","348","21.7","23.4"
"Appling","2020-08-02","9","1774","1","349","19.7","21.4"
"Appling","2020-08-03","37","1811","7","356","17.5","20.7"
"Appling","2020-08-04","23","1834","4","360","16.5","20.9"
"Appling","2020-08-05","33","1867","10","370","18.8","21.4"
"Appling","2020-08-06","37","1904","11","381","21.3","20.8"
"Appling","2020-08-07","21","1925","4","385","20.5","21"
"Appling","2020-08-08","5","1930","1","386","20.9","21.3"
"Appling","2020-08-09","4","1934","0","386","19.3","19.5"
"Appling","2020-08-10","39","1973","9","395","19.9","18.7"
"Appling","2020-08-11","29","2002","9","404","21.9","19.2"
"Appling","2020-08-12","22","2024","4","408","20.2","19.5"
"Appling","2020-08-13","28","2052","5","413","18.5","19.9"
"Appling","2020-08-14","37","2089","5","418","17.7","19.1"
"Appling","2020-08-15","10","2099","2","420","17.7","19.3"
"Appling","2020-08-16","8","2107","3","423","23","21.2"
"Appling","2020-08-17","43","2150","8","431","22.4","21.2"
"Appling","2020-08-18","49","2199","6","437","19.7","20.8"
"Appling","2020-08-19","33","2232","5","442","19.3","19.7"
"Appling","2020-08-20","35","2267","5","447","18.8","18.6"
"Appling","2020-08-21","35","2302","4","451","18.5","18.1"
"Appling","2020-08-22","13","2315","0","451","15.6","16.6"
"Appling","2020-08-23","5","2320","0","451","10.2","16.6"
"Appling","2020-08-24","70","2390","9","460","9.4","15.9"
"Appling","2020-08-25","42","2432","5","465","9.4","14.5"
"Appling","2020-08-26","50","2482","5","470","8.6","14"
"Appling","2020-08-27","42","2524","3","473","7.6","13.2"
"Appling","2020-08-28","19","2543","3","476","8.2","13.4"
"Appling","2020-08-29","10","2553","1","477","9.7","12.6"
"Appling","2020-08-30","6","2559","0","477","9.7","10"
"Appling","2020-08-31","43","2602","8","485","10.5","10"
"Appling","2020-09-01","41","2643","6","491","10.9","10.1"
"Appling","2020-09-02","22","2665","4","495","12.1","10.3"
"Appling","2020-09-03","43","2708","3","498","12","9.8"
"Appling","2020-09-04","38","2746","5","503","11.7","9.9"
"Appling","2020-09-05","9","2755","1","504","11.8","10.7"
"Appling","2020-09-06","13","2768","0","504","11.8","10.7"
"Appling","2020-09-07","11","2779","2","506","11.7","11.1"
"Appling","2020-09-08","49","2828","1","507","10","10.4"
"Appling","2020-09-09","47","2875","5","512","8.9","10.5"
"Appling","2020-09-10","28","2903","1","513","8.4","10.2"
"Appling","2020-09-11","12","2915","2","515","8.9","10.3"
"Appling","2020-09-12","7","2922","0","515","7.3","9.6"
"Appling","2020-09-13","8","2930","3","518","12.7","12.2"
"Appling","2020-09-14","37","2967","7","525","12.8","12.3"
"Appling","2020-09-15","11","2978","0","525","12.5","11.2"
"Appling","2020-09-16","40","3018","2","527","11.7","10.3"
"Appling","2020-09-17","33","3051","2","529","12","10.2"
"Appling","2020-09-18","18","3069","2","531","11.2","10.1"
"Appling","2020-09-19","5","3074","1","532","14.1","10.7"
"Appling","2020-09-20","4","3078","1","533","12.3","12.5"
"Appling","2020-09-21","29","3107","3","536","11.1","11.9"
"Appling","2020-09-22","29","3136","3","539","12.6","12.5"
"Appling","2020-09-23","36","3172","2","541","12.6","12.1"
"Appling","2020-09-24","24","3196","7","548","15.9","14"
"Appling","2020-09-25","15","3211","1","549","15.3","13.3"
"Appling","2020-09-26","6","3217","1","550","14.8","14.5"
"Appling","2020-09-27","2","3219","1","551","18.4","15.3"
"Appling","2020-09-28","22","3241","4","555","19.5","15.3"
"Appling","2020-09-29","23","3264","4","559","20.5","16.5"
"Appling","2020-09-30","33","3297","7","566","22.8","17.7"
"Appling","2020-10-01","16","3313","4","570","22.2","19"
"Appling","2020-10-02","15","3328","5","575","26","20.6"
"Appling","2020-10-03","9","3337","4","579","29.9","22.4"
"Appling","2020-10-04","6","3343","1","580","25.2","21.8"
"Appling","2020-10-05","34","3377","5","585","24.7","22.1"
"Appling","2020-10-06","16","3393","1","586","23.1","21.8"
"Appling","2020-10-07","29","3422","4","590","22","22.4"
"Appling","2020-10-08","42","3464","14","604","23.2","22.7"
"Appling","2020-10-09","10","3474","1","605","19.9","22.9"
"Appling","2020-10-10","7","3481","2","607","17.6","23.8"
"Appling","2020-10-11","0","3481","0","607","15.2","20.2"
"Appling","2020-10-12","18","3499","3","610","15.5","20.1"
"Appling","2020-10-13","22","3521","4","614","17.2","20.2"
"Appling","2020-10-14","16","3537","0","614","15.3","18.6"
"Appling","2020-10-15","14","3551","0","614","10.5","16.9"
"Appling","2020-10-16","14","3565","5","619","14.2","17"
"Appling","2020-10-17","4","3569","1","620","13.7","15.6"
"Appling","2020-10-18","4","3573","2","622","20.8","18"
"Appling","2020-10-19","43","3616","6","628","20.4","18"
"Appling","2020-10-20","16","3632","0","628","17.8","17.5"
"Appling","2020-10-21","31","3663","2","630","18.7","17"
"Appling","2020-10-22","21","3684","2","632","20.1","15.3"
"Appling","2020-10-23","8","3692","0","632","15","14.6"
"Appling","2020-10-24","6","3698","1","633","13.8","13.7"
"Appling","2020-10-25","5","3703","1","634","9.5","15.2"
"Appling","2020-10-26","38","3741","4","638","9","14.7"
"Appling","2020-10-27","25","3766","5","643","11.9","14.8"
"Appling","2020-10-28","23","3789","1","644","11.6","15.2"
"Appling","2020-10-29","16","3805","1","645","11.1","15.6"
"Appling","2020-10-30","12","3817","2","647","13.5","14.2"
"Appling","2020-10-31","9","3826","3","650","15.9","14.8"
"Appling","2020-11-01","1","3827","0","650","13","11.3"
"Appling","2020-11-02","25","3852","4","654","13.8","11.4"
"Appling","2020-11-03","17","3869","0","654","10.9","11.4"
"Appling","2020-11-04","26","3895","0","654","10.3","11"
"Appling","2020-11-05","16","3911","1","655","10.3","10.7"
"Appling","2020-11-06","15","3926","1","656","8.9","11.2"
"Appling","2020-11-07","4","3930","0","656","4.1","10"
"Appling","2020-11-08","4","3934","0","656","4.1","8.6"
"Appling","2020-11-09","22","3956","1","657","2.5","8.1"
"Appling","2020-11-10","17","3973","1","658","3.3","7.1"
"Appling","2020-11-11","17","3990","3","661","5.9","8.1"
"Appling","2020-11-12","9","3999","1","662","6.6","8.4"
"Appling","2020-11-13","13","4012","1","663","6.7","7.8"
"Appling","2020-11-14","2","4014","0","663","6.7","5.4"
"Appling","2020-11-15","4","4018","0","663","6.7","5.4"
"Appling","2020-11-16","24","4042","2","665","7.2","4.9"
"Appling","2020-11-17","11","4053","1","666","7.7","5.5"
"Appling","2020-11-18","21","4074","0","666","5.2","5.5"
"Appling","2020-11-19","13","4087","1","667","4.7","5.6"
"Appling","2020-11-20","17","4104","4","671","6.9","6.8"
"Appling","2020-11-21","5","4109","1","672","9.8","8.3"
"Appling","2020-11-22","4","4113","0","672","9.8","8.3"
"Appling","2020-11-23","25","4138","1","673","9.2","8.2"
"Appling","2020-11-24","17","4155","1","674","8.7","8.2"
"Appling","2020-11-25","19","4174","1","675","9.5","7.3"
"Appling","2020-11-26","3","4177","0","675","8.4","6.5"
"Appling","2020-11-27","8","4185","2","677","8.6","7.8"
"Appling","2020-11-28","9","4194","0","677","5.7","7.8"
"Appling","2020-11-29","5","4199","0","677","5.7","7.8"
"Appling","2020-11-30","34","4233","4","681","6.8","8"
"Appling","2020-12-01","22","4255","2","683","7.3","8"
"Appling","2020-12-02","30","4285","4","687","8.5","9"
"Appling","2020-12-03","20","4305","0","687","8.5","8.4"
"Appling","2020-12-04","24","4329","1","688","5.5","7"
"Appling","2020-12-05","9","4338","0","688","5.5","5.6"
"Appling","2020-12-06","3","4341","0","688","5.5","5.6"
"Appling","2020-12-07","28","4369","2","690","4.8","5.8"
"Appling","2020-12-08","26","4395","5","695","6.3","6.8"
"Appling","2020-12-09","28","4423","4","699","6.4","7.4"
"Appling","2020-12-10","24","4447","6","705","10","9.2"
"Appling","2020-12-11","18","4465","2","707","11","8.2"
"Appling","2020-12-12","4","4469","1","708","14.5","10"
"Appling","2020-12-13","3","4472","1","709","19.3","12.4"
"Appling","2020-12-14","51","4523","11","720","21.4","13.1"
"Appling","2020-12-15","43","4566","12","732","22.6","14.4"
"Appling","2020-12-16","62","4628","16","748","24.2","15.3"
"Appling","2020-12-17","25","4653","6","754","24.1","17"
"Appling","2020-12-18","24","4677","4","758","24.9","17.9"
"Appling","2020-12-19","4","4681","0","758","21.3","17.9"
"Appling","2020-12-20","7","4688","1","759","18.6","19"
"Appling","2020-12-21","44","4732","7","766","17.8","19.6"
"Appling","2020-12-22","37","4769","9","775","17.3","19.9"
"Appling","2020-12-23","35","4804","8","783","16.9","20.6"
"Appling","2020-12-24","16","4820","4","787","17","20.6"
"Appling","2020-12-25","10","4830","2","789","17.5","21.2"
"Appling","2020-12-26","14","4844","8","797","25.6","23.5"
"Appling","2020-12-27","5","4849","2","799","29.3","24"
"Appling","2020-12-28","58","4907","11","810","29.8","23.8"
"Appling","2020-12-29","31","4938","8","818","30","23.6"
"Appling","2020-12-30","65","5003","13","831","29.6","23.2"
"Appling","2020-12-31","17","5020","3","834","28.5","22.8"
"Appling","2021-01-01","3","5023","0","834","25.7","21.6"
"Appling","2021-01-02","9","5032","2","836","20.7","23.2"
"Appling","2021-01-03","11","5043","2","838","17.5","23.4"
"Appling","2021-01-04","78","5121","23","861","19","24.4"
"Appling","2021-01-05","48","5169","12","873","18.9","24.5"
"Appling","2021-01-06","51","5220","7","880","18","23.8"
"Appling","2021-01-07","36","5256","2","882","16.3","22.4"
"Appling","2021-01-08","28","5284","2","884","17.3","21.5"
"Appling","2021-01-09","16","5300","5","889","18.6","19.6"
"Appling","2021-01-10","11","5311","3","892","19.9","18.7"
"Appling","2021-01-11","67","5378","11","903","18.1","18.6"
"Appling","2021-01-12","62","5440","7","910","16.1","17.5"
"Appling","2021-01-13","39","5479","9","919","17.4","17.7"
"Appling","2021-01-14","34","5513","5","924","18.7","17.5"
"Appling","2021-01-15","32","5545","4","928","19.5","18.4"
"Appling","2021-01-16","14","5559","5","933","20.1","19.4"
"Appling","2021-01-17","6","5565","0","933","16.2","18.1"
"Appling","2021-01-18","23","5588","5","938","17","17.5"
"Appling","2021-01-19","53","5641","5","943","16.7","16.4"
"Appling","2021-01-20","38","5679","6","949","15.7","16.6"
"Appling","2021-01-21","32","5711","5","954","15.8","17.3"
"Appling","2021-01-22","41","5752","9","963","17.2","18.3"
"Appling","2021-01-23","6","5758","3","966","19.2","19.7"
"Appling","2021-01-24","11","5769","2","968","21.8","19"
"Appling","2021-01-25","8","5777","0","968","18.7","17.9"
"Appling","2021-01-26","0","5777","0","968","17.4","17.1"
"Appling","2021-01-27","0","5777","0","968","15.1","15.4"
"Atkinson","2020-02-01","0","0","0","0",".","."
"Atkinson","2020-02-02","0","0","0","0",".","."
"Atkinson","2020-02-03","0","0","0","0",".","."
"Atkinson","2020-02-04","0","0","0","0",".","."
"Atkinson","2020-02-05","0","0","0","0",".","."
"Atkinson","2020-02-06","0","0","0","0",".","."
"Atkinson","2020-02-07","0","0","0","0","0","."
"Atkinson","2020-02-08","0","0","0","0","0","."
"Atkinson","2020-02-09","0","0","0","0","0","."
"Atkinson","2020-02-10","0","0","0","0","0","."
"Atkinson","2020-02-11","0","0","0","0","0","."
"Atkinson","2020-02-12","0","0","0","0","0","."
"Atkinson","2020-02-13","0","0","0","0","0","."
"Atkinson","2020-02-14","0","0","0","0","0","0"
"Atkinson","2020-02-15","0","0","0","0","0","0"
